Restaurant ID,Restaurant Name,City,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating text,Votes
103019,Mutual's,Jaipur,"Cafe, Mexican, Italian, North Indian, Fast Food",650,No,Yes,4.2,Very Good,198
103090,O2- The Plant Cafe,Jaipur,Continental,700,No,No,4.1,Very Good,148
102531,Cafe LazyMojo,Jaipur,"Cafe, Mexican, Italian, Continental",800,No,Yes,4.3,Very Good,798
100306,Replay,Jaipur,"North Indian, Continental, Chinese, Italian, Mexican",1500,No,No,4.3,Very Good,1121
18454586,Sky Beach,Jaipur,"North Indian, Continental, Chinese, Mexican, Italian, Desserts",1000,No,No,2.6,Average,46
102504,Decked Up By Garden Cafe,Jaipur,"Cafe, Fast Food, North Indian",1200,No,Yes,3.9,Good,310
102867,Calzone- Dine & Rooftop Lounge,Jaipur,"Continental, Mexican, North Indian, Chinese",800,No,Yes,3.7,Good,112
2300061,Hucka,Kanpur,"Chinese, Fast Food",550,No,No,3.3,Average,148
2300483,The Zaffran,Kanpur,"North Indian, Continental, Asian",800,No,No,3.3,Average,51
2300065,Gyan Vaishnav,Kanpur,North Indian,400,No,No,3.9,Good,97
18377936,Liquid,Kanpur,"Finger Food, North Indian, Continental, Italian, Mediterranean",1000,No,No,4,Very Good,24
2300188,Royal Dine - Hotel Royal Cliff,Kanpur,"North Indian, Chinese",1500,No,No,4,Very Good,54
18407105,Urban Crave Express,Kanpur,"Cafe, Italian",600,No,No,3.5,Good,43
2300497,Atmosphere Grill Cafe Sheesha,Kanpur,"Indian, Chinese, Continental",0,No,No,3.6,Good,34
2300183,Mr Brown,Kanpur,"Bakery, Desserts, Fast Food",500,No,No,3.9,Good,97
2300476,Dunkin Donuts,Kanpur,"Desserts, Fast Food",500,No,No,4.1,Very Good,87
2300018,Little Chef,Kanpur,"North Indian, Fast Food",1000,No,No,4.1,Very Good,158
18312106,UrbanCrave,Kanpur,"Cafe, Continental, Desserts, Ice Cream, Italian, Beverages",0,No,No,3.9,Good,127
2300042,Chin Mi,Kanpur,Chinese,1500,No,No,3.9,Good,86
2300048,Tadka,Kanpur,North Indian,1000,No,No,3.8,Good,97
2300058,Dhuaan,Kanpur,"North Indian, Mexican, Italian",1500,No,No,4.3,Very Good,155
2300162,Upper Crust,Kanpur,"Bakery, Fast Food",350,No,No,3.4,Average,49
2300003,Anaicha's Food Joint,Kanpur,"Chinese, North Indian, Continental",850,No,No,3.6,Good,106
2300176,Aromas,Kanpur,Fast Food,350,No,No,4.1,Very Good,171
2300187,Waterside - The Landmark Hotel,Kanpur,"North Indian, Chinese",3000,No,No,3.9,Good,113
2300009,Verandah,Kanpur,"Chinese, Italian, Fast Food",1500,No,No,3.7,Good,160
18391601,Barbeque Nation,Kanpur,"North Indian, Mughlai, Lebanese, Arabian, Mediterranean",1400,No,No,4,Very Good,41
900682,Nawras Seafood Restaurant,Kochi,Seafood,1000,No,No,4.6,Excellent,289
95361,Ifthar,Kochi,Kerala,350,No,No,3.8,Good,281
95421,Dhe Puttu,Kochi,Kerala,600,No,Yes,4.4,Very Good,662
95256,Kashi Art Cafe,Kochi,"European, Cafe",600,No,No,4.2,Very Good,659
95286,Grand Hotel Restaurant,Kochi,"North Indian, Kerala, Chinese, Continental",1000,No,No,4.2,Very Good,394
900969,Barbeque Nation,Kochi,"European, North Indian, Mediterranean, American",1500,No,No,4.5,Excellent,213
95333,Chiyang,Kochi,"Chinese, Continental",800,No,No,3.7,Good,277
900547,Slice of Spice,Kochi,"Fast Food, Biryani",400,No,Yes,4,Very Good,246
901089,Mustake Multicuisine Restaurant,Kochi,"Chinese, Thai, North Indian, South Indian",1000,No,Yes,3.7,Good,145
901035,Palaaram,Kochi,"Kerala, Fast Food",550,No,No,3.7,Good,105
900561,Tonico Cafe,Kochi,Cafe,400,No,No,4,Very Good,406
900524,Cafe 17,Kochi,"Cafe, Continental, Italian",700,No,Yes,4.4,Very Good,333
900800,ChaiCofi,Kochi,"Cafe, Continental, Italian",800,No,No,4,Very Good,160
95304,Bloomsbury's Boutique Cafe and Artisan Bakery,Kochi,"Cafe, Bakery, Desserts",650,No,Yes,4.2,Very Good,482
900533,Paragon,Kochi,"Kerala, South Indian, Continental, North Indian, Seafood, Chinese",900,No,No,4.3,Very Good,722
901004,Aangan - Downtown Multicuisine Restaurant,Kochi,"Chinese, Seafood, North Indian, Biryani",650,No,No,4.2,Very Good,146
900111,Ali Baba & 41 Dishes,Kochi,"Kerala, South Indian, Chinese, Biryani",400,No,No,3.5,Good,348
95331,Cocoa Tree,Kochi,"Italian, Seafood, Mediterranean, Desserts, Cafe",1000,No,No,4.3,Very Good,658
900032,French Toast,Kochi,"Continental, Cafe, Desserts, Bakery",700,No,No,4.3,Very Good,312
900282,Thakkaaram,Kochi,"Kerala, South Indian",600,No,No,3.6,Good,361
18217475,Asia Kitchen by Mainland China,Kolkata,"Asian, Chinese",1400,No,Yes,4.6,Excellent,945
18249144,Hoppipola,Kolkata,"Italian, Mexican, American, Mediterranean",1200,No,Yes,4.2,Very Good,1103
18017612,Spice Kraft,Kolkata,"Continental, Middle Eastern, Asian",1200,No,No,4.8,Excellent,1424
18377112,Nawwarah,Kolkata,"Chinese, Cafe, North Indian, Desserts",1000,No,No,3.9,Good,326
20002,6 Ballygunge Place,Kolkata,Bengali,1000,Yes,Yes,4.4,Very Good,1778
18343731,Mumbai Local,Kolkata,"North Indian, Chinese, Street Food",1200,Yes,No,4.2,Very Good,704
25664,Gabbar's Bar & Kitchen,Kolkata,"North Indian, Chinese, Mexican, Italian",1400,Yes,No,4.4,Very Good,1484
25587,TGI Friday's,Kolkata,"Tex-Mex, American",1800,Yes,Yes,4,Very Good,911
24530,Santa's Fantasea,Kolkata,"Seafood, Chinese",800,No,No,4.2,Very Good,2584
20747,India Restaurant,Kolkata,"Biryani, North Indian, Chinese, Mughlai",800,Yes,Yes,4.6,Excellent,1219
21220,Flame & Grill,Kolkata,"North Indian, Continental",1500,Yes,No,3.9,Good,1064
25570,Barbeque Nation,Kolkata,"North Indian, Chinese",1600,No,No,4.9,Excellent,1753
20350,Mocambo,Kolkata,"Continental, Italian, North Indian",1050,No,Yes,3.5,Good,4464
20870,BarBQ,Kolkata,"Chinese, North Indian",900,No,Yes,4.2,Very Good,5288
20404,Peter Cat,Kolkata,"Continental, North Indian",1000,No,Yes,4.3,Very Good,7574
24286,The Irish House,Kolkata,"European, American",1900,No,No,4.4,Very Good,2224
20842,Barbeque Nation,Kolkata,"North Indian, Chinese",1600,No,No,4.9,Excellent,5966
18259462,Ocean Grill,Kolkata,"Continental, Seafood, North Indian, Asian",1500,Yes,No,3.6,Good,1040
24452,Sigree Global Grill,Kolkata,North Indian,1600,Yes,No,4.1,Very Good,1616
18017615,What's Up,Kolkata,"Cafe, Chinese, Continental",1000,Yes,No,4,Very Good,1126
800468,Grandson of Tunday Kababi,Lucknow,"Mughlai, Lucknowi",300,No,No,4.9,Excellent,1057
801675,Frozen Factory,Lucknow,"Desserts, Ice Cream",200,No,No,4.5,Excellent,144
801690,Mocha,Lucknow,"Cafe, Italian, Continental",800,No,No,4.6,Excellent,567
801684,Chemistry Cafí©,Lucknow,"Cafe, Continental, Chinese",650,No,No,3.5,Good,147
18296995,Homeys Cafe,Lucknow,"Cafe, Fast Food",450,No,No,3.9,Good,217
800237,Percussion,Lucknow,"Continental, North Indian, Asian",1000,No,No,3.7,Good,514
800273,The Urban Terrace,Lucknow,"North Indian, Continental",1100,No,No,3.9,Good,268
18375866,Free Spirit,Lucknow,"Cafe, Italian",450,No,No,4.3,Very Good,106
801170,Spice Caves,Lucknow,"North Indian, Chinese, Mughlai",1200,No,No,4.2,Very Good,691
801636,The Chocolate Heaven,Lucknow,"Cafe, Italian, Desserts",400,No,No,4.1,Very Good,165
18385021,The Pebbles Bistro,Lucknow,European,1000,No,No,4.1,Very Good,80
801640,Underdoggs Sports Bar & Grill,Lucknow,"Mediterranean, Italian, American",1300,No,No,4.3,Very Good,124
801269,Vintage Machine,Lucknow,"Italian, American, Lebanese",1000,No,No,4.3,Very Good,887
801693,Bar Bar,Lucknow,"Cafe, Chinese, Thai, North Indian, Continental",1000,No,No,4,Very Good,79
800483,Dastarkhwan,Lucknow,Mughlai,400,No,No,4.4,Very Good,818
800891,The Cherry Tree Cafe,Lucknow,"Cafe, Bakery",400,No,No,4.1,Very Good,288
800326,Royal Sky,Lucknow,"North Indian, Mughlai, Chinese, Continental",1100,No,No,4.2,Very Good,762
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,"North Indian, Continental, South Indian, Chinese, Thai, Asian",2000,No,No,4.2,Very Good,149
800089,Barbeque Nation,Lucknow,North Indian,1600,No,No,4.7,Excellent,1069
801247,Colours by Royal Cafe - Royal Inn,Lucknow,"North Indian, Mughlai, Chinese",1000,No,No,4.2,Very Good,411
800576,Cappuccino Blast,Lucknow,"Cafe, Fast Food",700,No,No,4,Very Good,587
15239,Basant Restaurant,Ludhiana,"North Indian, Chinese, Fast Food",800,No,No,3.6,Good,93
18444271,Hawai Adda,Ludhiana,"North Indian, Chinese, Continental",1500,No,No,3.5,Good,17
15005,Indian Summer,Ludhiana,"North Indian, Chinese",1400,No,No,4.1,Very Good,191
15221,Basant,Ludhiana,"North Indian, Chinese, South Indian, Fast Food",400,No,No,3.9,Good,109
15292,Bistro 226,Ludhiana,"Italian, Continental, North Indian, Cafe",1400,No,No,4.2,Very Good,217
15309,Mocha,Ludhiana,Cafe,800,No,No,3.7,Good,153
18400368,Pirates Of Grill,Ludhiana,"North Indian, Mughlai",1300,No,No,3.9,Good,41
15132,Bistro Flamme Bois,Ludhiana,"Italian, Continental, Mexican, Lebanese",1500,No,No,4.1,Very Good,178
15705,Kitchen At 95 - Hyatt Regency,Ludhiana,"Mediterranean, Chinese, Continental",2000,No,No,4.3,Very Good,87
15078,Domino's Pizza,Ludhiana,"Pizza, Fast Food",700,No,No,3.6,Good,86
15104,Nando's,Ludhiana,"Portuguese, African",1200,No,No,3.8,Good,156
15774,Belfrance Luxury Chocolates,Ludhiana,"Cafe, Continental, Italian, Bakery",1100,No,No,4.4,Very Good,138
15008,Hot Breads,Ludhiana,"Continental, Chinese, Italian, Bakery",800,No,No,4.2,Very Good,261
15321,The Yellow Chilli,Ludhiana,"Mughlai, North Indian, Chinese",1200,No,No,4.4,Very Good,325
15368,Spice Cube,Ludhiana,"North Indian, Chinese, Continental",1000,No,No,3.5,Good,116
15853,Barbeque Nation,Ludhiana,"North Indian, Chinese, Continental",1400,No,No,3.9,Good,80
15497,Nik Bakers,Ludhiana,"Cafe, Bakery, Desserts",800,No,No,4.2,Very Good,210
15091,Aman Chicken,Ludhiana,"North Indian, Mughlai",800,No,No,4.6,Excellent,196
15777,District 6,Ludhiana,"European, Chinese",1600,No,No,3.8,Good,53
15717,The BrewMaster - The Mix Fine Dine,Ludhiana,"North Indian, Continental",1500,No,No,3.9,Good,154
3100446,#45,Mangalore,Cafe,600,No,No,3.6,Good,209
3100159,Crave Desserts & Bakes,Mangalore,"Desserts, Bakery",200,No,No,3.9,Good,196
3100010,Diesel Cafe,Mangalore,"American, Italian",900,No,No,3.8,Good,196
3100145,Froth On Top,Mangalore,"Chinese, Mangalorean",700,No,No,3.7,Good,355
3100013,Hao Ming,Mangalore,Chinese,600,No,No,3.5,Good,280
3100143,Kobe Sizzlers,Mangalore,"Continental, American",1000,No,No,3.7,Good,104
3100033,Liquid Lounge,Mangalore,"Finger Food, Continental, North Indian",800,No,No,3.8,Good,290
3100153,Maharaja Restaurant,Mangalore,"South Indian, North Indian",700,No,No,3.6,Good,275
3100142,Giri Manja's,Mangalore,Seafood,500,No,No,4.2,Very Good,281
3100030,Kabab Studio,Mangalore,"North Indian, Mughlai",1500,No,No,3.5,Good,183
18237384,Brio Cafe and Grill,Mangalore,"Cafe, Continental",500,No,No,3.6,Good,84
3100008,Gajalee Sea Food,Mangalore,"Seafood, North Indian",750,No,No,3.9,Good,257
3100148,Smoke N Oven,Mangalore,"Pizza, Italian",600,No,No,3.5,Good,127
3100044,Village Restaurant,Mangalore,"Chinese, Continental, North Indian, Mughlai",1000,No,No,3.7,Good,260
3100441,Barbeque Nation,Mangalore,"North Indian, Chinese",1600,No,No,3.7,Good,193
3100302,Machali,Mangalore,Seafood,800,No,No,4.1,Very Good,245
3100422,Punjab Da Pind,Mangalore,"North Indian, Mughlai, Chinese, Mangalorean",1000,No,No,3.7,Good,173
3100014,Sizzler's Ranch,Mangalore,Continental,700,No,No,3.8,Good,328
3100448,Spindrift,Mangalore,"North Indian, Italian, Finger Food",700,No,No,3.9,Good,156
3100017,Sagar Ratna,Mangalore,"South Indian, North Indian, Chinese",500,No,No,3.7,Good,175
18424018,The Shooters Cafe,Mohali,"Continental, North Indian",550,No,Yes,4.3,Very Good,99
35217,Joey's Pizza,Mumbai,Pizza,800,No,No,4,Very Good,5145
18447068,Cafe Hydro,Mumbai,Asian,1000,No,No,4,Very Good,156
18458563,The American Joint,Mumbai,"Healthy Food, American, Burger, Salad",850,Yes,No,3.4,Average,170
18075122,The Fusion Kitchen,Mumbai,"North Indian, Italian, Chinese, Mexican",1000,Yes,Yes,4.7,Excellent,2083
18233317,145 Kala Ghoda,Mumbai,"Fast Food, Beverages, Desserts",1500,No,No,4.2,Very Good,1606
18237753,Tea Villa Cafe,Mumbai,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Yes,Yes,4.1,Very Good,2040
18388642,Grandmama's Cafe,Mumbai,"Continental, Italian",1100,No,No,3.8,Good,617
18463285,Mumbai Vibe,Mumbai,"Cafe, Continental, North Indian, Italian, Chinese, Bakery, Desserts, Finger Food",1000,Yes,No,3.8,Good,146
16527711,The Rolling Pin,Mumbai,"Bakery, Desserts, Cafe",700,No,Yes,3.9,Good,2076
18313566,Farzi Cafe,Mumbai,Modern Indian,1500,No,No,4.3,Very Good,1240
49003,SpiceKlub,Mumbai,North Indian,1500,No,Yes,4.2,Very Good,3370
18441580,Tea Villa Cafe,Mumbai,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Yes,No,3.9,Good,317
34757,Joey's Pizza,Mumbai,Pizza,800,No,Yes,4.5,Excellent,2662
18408295,Stacks And Racks,Mumbai,"American, Burger, Fast Food",500,No,No,4.6,Excellent,413
18216876,The English Department Bar & Diner,Mumbai,"Italian, Continental, Mexican, Japanese, American, British",1500,Yes,No,3.9,Good,885
17806994,Mirchi And Mime,Mumbai,"North Indian, South Indian, Mughlai",1500,No,No,4.9,Excellent,3244
18435740,38 Degree East,Mumbai,"North Indian, Chinese, Thai",1000,Yes,No,3.8,Good,181
18318116,R' ADDA,Mumbai,"Street Food, Burger, Desserts, Italian, Pizza, North Indian, European, Finger Food",1200,No,No,4,Very Good,536
18270976,Tea Villa Cafe,Mumbai,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Yes,Yes,4.1,Very Good,1295
49486,Tea Villa Cafe,Mumbai,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Yes,Yes,3.6,Good,1515
3600252,Hotel RRR Mysore,Mysore,Andhra,290,No,No,3.4,Average,139
3600265,Jalpaan Dining Saga,Mysore,"North Indian, Chinese, Italian",900,No,No,3.7,Good,172
3600375,The Old House,Mysore,Italian,800,No,No,3.9,Good,264
3600015,Vinayaka Mylari,Mysore,South Indian,300,No,No,4.2,Very Good,392
3600012,Empire Restaurant,Mysore,"North Indian, Andhra, Mughlai",500,No,No,3.7,Good,393
3600013,Green Leaf,Mysore,"North Indian, Chinese, South Indian",400,No,No,3.5,Good,214
3600071,Pakva Lounge,Mysore,"Italian, North Indian, South Indian",650,No,No,3.7,Good,262
3600192,Spring - Radisson Blu Plaza,Mysore,"Continental, North Indian, South Indian",1700,No,No,3.8,Good,162
3600119,Big Chicken,Mysore,"North Indian, Chinese",500,No,No,3.5,Good,160
3600352,Barbeque Nation,Mysore,"North Indian, European, Mediterranean",1600,No,No,4,Very Good,286
3600009,Pizza Hut,Mysore,"Pizza, Italian",700,No,No,4,Very Good,304
3600361,Tandooriwala,Mysore,North Indian,700,No,No,3.5,Good,127
3600148,Jungle The Restaurant,Mysore,"North Indian, Continental, Chinese",1000,No,No,3.7,Good,132
3600436,The Barge Restaurant,Mysore,"Continental, Chinese, North Indian",1500,No,No,3.3,Average,11
3600008,By The Way,Mysore,"North Indian, Chinese, South Indian",650,No,No,3.6,Good,190
3600354,Cafe Cornucopia,Mysore,"Cafe, Continental, European, Beverages",700,No,No,3.6,Good,140
3600285,Mezzaluna,Mysore,"Continental, South Indian",650,No,No,3.8,Good,249
3600072,Nanking,Mysore,"Chinese, Thai",550,No,No,3.7,Good,208
3600022,Oyster Bay,Mysore,"North Indian, Asian, Continental",1000,No,No,3.6,Good,270
3600014,Purple Haze,Mysore,Finger Food,1200,No,No,3.7,Good,183
3301308,House of Caffeine,Nagpur,Fast Food,500,No,No,3.3,Average,27
3300780,Hide Out The Street Cafe,Nagpur,Cafe,250,No,No,3.8,Good,73
3301236,Tapri The Chai Books Cafe,Nagpur,"Continental, Fast Food, Tea",250,No,No,3.9,Good,26
3300369,Eat Street Express,Nagpur,"North Indian, Chinese",500,No,Yes,4,Very Good,103
3301013,Zaikart,Nagpur,"North Indian, Mughlai",550,No,Yes,4.3,Very Good,88
3300741,Cafe Zinea,Nagpur,"Cafe, Chinese, Fast Food, Italian",400,No,Yes,3.7,Good,201
3300138,Checker's,Nagpur,"Fast Food, Chinese",550,No,Yes,4,Very Good,185
3300949,The B.A.W.A,Nagpur,Cafe,600,No,Yes,4.2,Very Good,164
3300065,FSB,Nagpur,"Continental, North Indian, Thai, Chinese",1100,No,No,4.3,Very Good,270
3300416,NESCAFíŠ Illusions,Nagpur,Cafe,350,No,No,3.9,Good,140
3301169,Nineties,Nagpur,"Cafe, Fast Food",250,No,Yes,3.9,Good,19
3300061,Mocha,Nagpur,"Cafe, Continental",750,No,Yes,4,Very Good,284
3300107,The Zuree Urban Kitchen,Nagpur,"North Indian, Italian, Continental",1200,No,Yes,4.4,Very Good,257
3300058,The Breakfast Story,Nagpur,Cafe,600,No,No,4.5,Excellent,520
3300057,Ten Downing Street Restaurant & Bar,Nagpur,"Chinese, Continental, North Indian",1000,No,No,4,Very Good,306
3300041,Ashoka Restaurant,Nagpur,"North Indian, Chinese, Continental",1300,No,Yes,4.2,Very Good,275
3300958,Barbeque Nation,Nagpur,"North Indian, European, Mediterranean",1600,No,No,4.9,Excellent,226
3300707,KFC,Nagpur,"American, Fast Food",550,No,Yes,2.2,Poor,147
3300070,Moksh The Restro Lounge,Nagpur,"Seafood, Chinese, Thai",1000,No,No,4,Very Good,100
3301035,Mainland China,Nagpur,Chinese,1000,No,No,3.8,Good,45
1600227,Divtya Budhlya Wada Restaurant,Nashik,Maharashtrian,400,No,No,3.8,Good,76
1600280,Spice Route,Nashik,"North Indian, Maharashtrian",1000,No,No,3.6,Good,91
1600169,Veg Aroma,Nashik,North Indian,600,No,No,3.6,Good,125
1600109,Eastern Spice,Nashik,North Indian,800,No,No,3.5,Good,140
1600108,The Bake Studio,Nashik,"Cafe, Desserts",400,No,No,3.6,Good,86
1600258,Barbeque Nation,Nashik,"North Indian, European, Mediterranean, Asian",1500,No,No,3.8,Good,117
1600252,Chai Tapri,Nashik,Cafe,150,No,No,3.4,Average,86
1600007,Curry Leaves,Nashik,"North Indian, Chinese, Fast Food",600,No,No,3.4,Average,162
1600053,Enter The Dragon,Nashik,Chinese,700,No,No,3.4,Average,177
1600326,The Cafe Katta,Nashik,Cafe,600,No,No,3.3,Average,15
1600307,White X Sky Lounge,Nashik,North Indian,800,No,No,3.4,Average,24
1600219,12212,Nashik,Fast Food,400,No,No,3.5,Good,80
1600067,Al Arabian Express,Nashik,Mughlai,500,No,No,3.7,Good,162
1600039,RiverDine Restaurant & Bar,Nashik,"North Indian, Chinese",500,No,No,3.5,Good,166
1600029,Barbeque Ville,Nashik,North Indian,1100,No,No,3.8,Good,164
1600292,Little Italy,Nashik,Italian,800,No,No,3,Average,25
1600298,Soma at Sula,Nashik,North Indian,1000,No,No,3.3,Average,33
1600095,Hotel Radhakrishna,Nashik,"Malwani, North Indian, Chinese, Seafood",400,No,No,3.5,Good,77
1600205,Sadhana Restaurant,Nashik,Maharashtrian,100,No,No,3.9,Good,218
1600212,House Of Flavours,Nashik,"North Indian, Chinese, Continental",900,No,No,3.4,Average,71
18287358,Food Cloud,New Delhi,Cuisine Varies,500,No,No,0,Not rated,2
18216944,Burger.in,New Delhi,Fast Food,350,No,Yes,3.2,Average,46
313333,Days of the Raj,New Delhi,"North Indian, Seafood, Continental",1500,Yes,Yes,3.4,Average,45
18384127,Dilli Ka Dhaba,New Delhi,"South Indian, North Indian",500,No,No,2.6,Average,11
582,Govardhan,New Delhi,"South Indian, North Indian, Chinese",500,No,Yes,3.4,Average,238
18414465,Mezbaan Grills,New Delhi,Mughlai,400,No,No,3.1,Average,8
304243,Say Cheese,New Delhi,Fast Food,400,No,Yes,2.7,Average,64
3554,Southy,New Delhi,South Indian,450,No,Yes,2.6,Average,113
18369872,Monosoz,New Delhi,Pizza,300,No,Yes,3.7,Good,66
948,Waves,New Delhi,"North Indian, Chinese",1500,Yes,Yes,3.5,Good,141
2853,Delhi Darbar,New Delhi,"Chinese, North Indian",500,No,No,2.2,Poor,77
18433900,Chateau,New Delhi,"Mediterranean, Italian",1600,Yes,No,4,Very Good,40
18425159,Nariyal Cafe,New Delhi,"Continental, Seafood, Goan, Andhra, Kerala, Thai",1200,Yes,No,4.2,Very Good,46
310958,Rustom's Parsi Bhonu,New Delhi,Parsi,1500,Yes,Yes,4.2,Very Good,665
18334443,BarShala,New Delhi,Finger Food,600,No,No,3.2,Average,31
18255141,Chawla'sŒ_,New Delhi,"North Indian, Mughlai",800,Yes,Yes,3.4,Average,32
197,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,2.8,Average,83
308235,Sultanat,New Delhi,"North Indian, Chinese, Continental",1000,Yes,Yes,3.7,Good,288
18258757,Bella Italia,New Delhi,"Fast Food, Italian, Pizza",550,No,No,3.2,Average,33
307383,Clever Fox Cafe,New Delhi,"North Indian, Continental, Chinese",900,Yes,No,3.2,Average,26
18386746,365 Naturals,New Delhi,"Continental, North Indian, Fast Food, Street Food, South Indian",600,No,No,0,Not rated,2
18337885,Tpot,New Delhi,Cafe,800,No,No,0,Not rated,0
310491,4 on 44 Restaurant & Bar,New Delhi,"North Indian, Chinese",1000,Yes,Yes,2.6,Average,49
18337789,Rambhog,New Delhi,"Street Food, Mithai",200,No,No,3.3,Average,13
18222573,Selfie Lounge Restro & Bar,New Delhi,"North Indian, Chinese",1500,Yes,Yes,3.2,Average,64
3370,BTW,New Delhi,"Street Food, South Indian, Mithai",400,No,No,3.4,Average,167
307439,Chilli Pepper,New Delhi,"North Indian, Chinese",900,Yes,Yes,3.3,Average,99
1078,Pizza Hut,New Delhi,"Italian, Pizza, Fast Food",1000,No,Yes,2.6,Average,125
9340,Puri Bakers,New Delhi,"Bakery, Fast Food",300,No,No,3.7,Good,124
306761,Jaiveer Naan & Chaap,New Delhi,"North Indian, Fast Food",500,No,Yes,2.2,Poor,79
7580,Aggarwal's Sweets Paradise,New Delhi,"Mithai, North Indian, South Indian, Street Food",400,No,No,2.9,Average,8
7584,Bikaner Sweets,New Delhi,"Mithai, Street Food",200,No,No,3.3,Average,20
7582,Cafe Coffee Day,New Delhi,Cafe,450,No,No,3.2,Average,23
18351495,Cakeophony By Sonali,New Delhi,Bakery,400,No,No,3.4,Average,19
7594,Chandra Sweets,New Delhi,"Mithai, North Indian, South Indian, Street Food",400,No,No,3,Average,7
7583,Chhotu Mashhoor Kathi Roll,New Delhi,Fast Food,150,No,No,2.7,Average,11
7610,Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",350,No,No,3.2,Average,35
18412603,Lazeez Restaurant,New Delhi,"Chinese, North Indian, Italian, Mughlai",600,No,Yes,3,Average,11
7639,Madhuvan Chinese Fast Food,New Delhi,Chinese,300,No,Yes,2.5,Average,32
18441545,Mr Wong,New Delhi,"Chinese, Thai",800,No,Yes,3.2,Average,10
9971,Mughlai Shahi Rasoi,New Delhi,"North Indian, Mughlai",600,No,No,3.2,Average,23
18451572,Mumbai Central Street Food,New Delhi,"Street Food, Fast Food, Beverages",400,No,No,3.1,Average,7
7593,Neha's Treat,New Delhi,Chinese,450,No,No,2.9,Average,42
301440,New Bakers Shoppee,New Delhi,"Bakery, Fast Food",200,No,No,3.2,Average,21
7585,Pant  Ice Cream Parlour,New Delhi,"Desserts, Ice Cream",150,No,No,3.3,Average,16
306531,PM 2 AM Food Bank,New Delhi,North Indian,500,No,Yes,2.5,Average,37
18354658,Punjabi Chaap Corner,New Delhi,North Indian,250,No,No,2.9,Average,4
18337782,Sartaj Food Corner,New Delhi,"North Indian, South Indian, Chinese",500,No,Yes,2.8,Average,7
18258759,The Sugar Therapy,New Delhi,"Bakery, Desserts",450,No,No,3.4,Average,22
18057805,Biryani Binge,New Delhi,"North Indian, Biryani",600,No,Yes,3.9,Good,97
3428,City of Joy,New Delhi,Bengali,800,No,No,3.9,Good,452
18425771,Letz Roll,New Delhi,"Ice Cream, Desserts",250,No,No,3.6,Good,14
18304836,Nukkad,New Delhi,"Chinese, Mughlai, North Indian",650,No,Yes,3.6,Good,82
18311951,#InstaFreeze,New Delhi,Ice Cream,300,No,No,0,Not rated,2
18401128,Aahar Meat and Chicken Shop,New Delhi,"Raw Meats, Fast Food",400,No,No,0,Not rated,0
18354667,Food Cafe,New Delhi,"South Indian, North Indian, Chinese",350,No,No,0,Not rated,0
18431379,Lazeez Restaurant,New Delhi,"Chinese, North Indian, Mughlai, Pizza",500,No,No,0,Not rated,1
18311953,Lemon Chick,New Delhi,North Indian,500,No,Yes,0,Not rated,2
18361522,Punjabi Chaap Corner,New Delhi,"Fast Food, North Indian",400,No,No,0,Not rated,0
18425780,Purani Dilli Foods,New Delhi,Mughlai,600,No,No,0,Not rated,1
18489513,Tandoori Kebab,New Delhi,North Indian,400,No,No,0,Not rated,0
306795,Shree Rathnam,New Delhi,"South Indian, North Indian, Chinese",800,No,Yes,2.4,Poor,31
7249,Alaturka,New Delhi,Turkish,600,No,Yes,2.5,Average,100
7246,Amici Gourmet Pizza,New Delhi,"Pizza, Italian",800,No,Yes,3.1,Average,230
310723,Burger King,New Delhi,"Burger, Fast Food",500,No,Yes,3.2,Average,458
7253,Kylin Express,New Delhi,"Asian, Chinese",700,No,No,2.6,Average,176
18180041,Big Fat Sandwich,New Delhi,American,800,Yes,Yes,3.5,Good,232
18434414,Fashion Tv Cafe,New Delhi,"Continental, Chinese, North Indian",2200,Yes,No,3.6,Good,27
4905,Kylin Skybar,New Delhi,"Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian",2200,Yes,No,3.6,Good,210
18421232,Lemon Drops,New Delhi,"North Indian, South Indian",500,No,No,3.9,Good,44
7228,Punjabi By Nature Express,New Delhi,"North Indian, Street Food, Mughlai",600,No,No,3.5,Good,206
7068,Red Mango,New Delhi,"Cafe, Desserts",700,No,Yes,3.7,Good,185
302152,Starbucks,New Delhi,Cafe,700,No,No,3.7,Good,256
312300,Peninsular Kitchen,New Delhi,"Seafood, South Indian, Andhra, Hyderabadi, Goan",1500,Yes,Yes,4.2,Very Good,336
5565,Mithapur,New Delhi,"Chinese, Fast Food, North Indian, South Indian",450,No,No,3.4,Average,280
307113,Diggin,New Delhi,"Italian, Continental, Cafe",1400,Yes,Yes,4.2,Very Good,2131
6258,Aggarwal Sweet India,New Delhi,"Fast Food, North Indian, Chinese, Desserts",200,No,No,2.8,Average,13
